id,title,summary,published,url,created_at
170301,Ukraine war: Cost of filling diesel family car hits record £90,Diesel prices see their biggest daily jump in two decades as household budgets squeezed by rising energy costs.,2022-03-09 15:50:07 UTC,https://www.bbc.co.uk/news/business-60670120?at_medium=RSS&at_campaign=KARANGA,2022-03-09 16:00:08 UTC
170300,Man given genetically modified pig heart dies,"Man given genetically modified pig heart in world-first surgery dies two months after operation, US hospital says",2022-03-09 15:56:32 UTC,https://www.bbc.co.uk/news/health-60681493?at_medium=RSS&at_campaign=KARANGA,2022-03-09 16:00:08 UTC
170312,"Ukraine war: Chernobyl power supply cut off, says energy operator","Even without power there is no critical impact on safety, the UN nuclear watchdog says.",2022-03-09 16:02:37 UTC,https://www.bbc.co.uk/news/world-europe-60678598?at_medium=RSS&at_campaign=KARANGA,2022-03-09 17:00:07 UTC
170318,'We've gone extra mile with concussion protocols' - Wales boss Pivac defends Francis selection,Wales head coach Wayne Pivac defends the decision to pick prop Tomas Francis to face France in the Six Nations.,2022-03-09 16:18:29 UTC,https://www.bbc.co.uk/sport/rugby-union/60679112?at_medium=RSS&at_campaign=KARANGA,2022-03-09 17:00:08 UTC
170316,Mark Page: Former Radio 1 DJ guilty of child sex offences,Mark Page used charity and business as a cover to meet children as young as 12 in the Philippines.,2022-03-09 16:18:48 UTC,https://www.bbc.co.uk/news/uk-england-tees-60677861?at_medium=RSS&at_campaign=KARANGA,2022-03-09 17:00:08 UTC
170317,Ukraine maternity hospital 'destroyed' by Russian shelling,President Volodymyr Zelensky says children are buried under the rubble after the hospital was attacked.,2022-03-09 16:24:56 UTC,https://www.bbc.co.uk/news/world-europe-60675599?at_medium=RSS&at_campaign=KARANGA,2022-03-09 17:00:08 UTC
171365,Covid: How to look after yourself at home,"What can you expect if you have Covid, and when should you get extra help?",2022-03-09 16:29:55 UTC,https://www.bbc.co.uk/news/health-59683083?at_medium=RSS&at_campaign=KARANGA,2022-03-20 01:00:09 UTC
170313,Man given genetically modified pig heart dies,"The man died two months after operation, says the hospital that carried out the world-first surgery.",2022-03-09 16:42:24 UTC,https://www.bbc.co.uk/news/health-60681493?at_medium=RSS&at_campaign=KARANGA,2022-03-09 17:00:08 UTC
170315,Ed Sheeran's co-writer John McDaid calls plagiarism 'abhorrent',"John McDaid, who helped Sheeran write Shape Of You, says he would ""never"" copy another artist's work.",2022-03-09 16:47:17 UTC,https://www.bbc.co.uk/news/entertainment-arts-60682045?at_medium=RSS&at_campaign=KARANGA,2022-03-09 17:00:08 UTC
170320,War in Ukraine: Ukraine maternity and children's ward in ruins after Russia strike,"Russian forces bombed a hospital in the southern city of Mariupol, say officials in Ukraine.",2022-03-09 17:13:29 UTC,https://www.bbc.co.uk/news/world-europe-60676231?at_medium=RSS&at_campaign=KARANGA,2022-03-09 18:00:08 UTC
170319,West fears Russia could use non-conventional weapons,"Officials are ""very concerned"" about the risk of war between Russia and Ukraine escalating.",2022-03-09 17:32:10 UTC,https://www.bbc.co.uk/news/uk-60683248?at_medium=RSS&at_campaign=KARANGA,2022-03-09 18:00:07 UTC
170322,Outspoken royals don't hide sympathies over Ukraine,The Royal Family have been unusually clear about showing their colours in the Ukraine war.,2022-03-09 17:47:46 UTC,https://www.bbc.co.uk/news/uk-60680471?at_medium=RSS&at_campaign=KARANGA,2022-03-09 18:00:08 UTC
170323,Denmark says sorry to children of failed experiment,Six surviving Inuit Greenlanders taken from their families in 1951 speak about their ordeal.,2022-03-09 17:57:23 UTC,https://www.bbc.co.uk/news/world-europe-60646898?at_medium=RSS&at_campaign=KARANGA,2022-03-09 19:00:09 UTC
170325,Mazepin & father added to list of wealthy Russians sanctioned by EU,Ex-Haas driver Nikita Mazepin and his father Dmitry are added to a list of Russians sanctioned over the invasion of Ukraine.,2022-03-09 18:01:15 UTC,https://www.bbc.co.uk/sport/formula1/60678476?at_medium=RSS&at_campaign=KARANGA,2022-03-09 19:00:10 UTC
170324,Fact-checking Boris Johnson's claim about refugees,The PM claimed the UK had done more to resettle vulnerable people than any other European country.,2022-03-09 18:22:06 UTC,https://www.bbc.co.uk/news/60679290?at_medium=RSS&at_campaign=KARANGA,2022-03-09 19:00:09 UTC
170359,Fact-checking PM's claim about refugees,The PM claimed the UK had done more to resettle vulnerable people than any other European country.,2022-03-09 18:22:06 UTC,https://www.bbc.co.uk/news/60679290?at_medium=RSS&at_campaign=KARANGA,2022-03-10 02:00:08 UTC
170328,British multi-millionaire Candy 'exploring potential bid' for Chelsea,"British businessman Nick Candy is ""actively exploring a number of options for a potential bid"" to buy Chelsea.",2022-03-09 19:13:48 UTC,https://www.bbc.co.uk/sport/football/60673818?at_medium=RSS&at_campaign=KARANGA,2022-03-09 20:00:09 UTC
170327,Ukraine war: UK Home Office is in crisis mode over visas,The department is trying to convince an increasingly sceptical nation it has control of the situation.,2022-03-09 19:20:49 UTC,https://www.bbc.co.uk/news/uk-60682454?at_medium=RSS&at_campaign=KARANGA,2022-03-09 20:00:09 UTC
170375,Mark Easton: UK Home Office in crisis mode over visas,The department is trying to convince an increasingly sceptical nation it has control of the situation.,2022-03-09 19:20:49 UTC,https://www.bbc.co.uk/news/uk-60682454?at_medium=RSS&at_campaign=KARANGA,2022-03-10 08:00:07 UTC
170326,Absent UK soldiers may have travelled to Ukraine - Army,"The Army says it's ""actively and strongly encouraging"" the soldiers to return to the UK.",2022-03-09 19:45:23 UTC,https://www.bbc.co.uk/news/uk-60684749?at_medium=RSS&at_campaign=KARANGA,2022-03-09 20:00:09 UTC
170329,"Absent UK soldiers may have travelled to Ukraine, British Army says","The Army says it's ""actively and strongly encouraging"" the soldiers to return to the UK.",2022-03-09 20:20:09 UTC,https://www.bbc.co.uk/news/uk-60684749?at_medium=RSS&at_campaign=KARANGA,2022-03-09 21:00:08 UTC
170331,Ukraine conflict: Your guide to understanding day 14,A hospital is attacked as civilians try to escape. Here is your guide to the 14th day of fighting.,2022-03-09 21:16:53 UTC,https://www.bbc.co.uk/news/world-europe-60683269?at_medium=RSS&at_campaign=KARANGA,2022-03-09 22:00:08 UTC
170330,Oil prices plunge as UAE supports supply boost,The move could ease a supply crunch as the West and allies shun Russian oil.,2022-03-09 21:17:50 UTC,https://www.bbc.co.uk/news/business-60680787?at_medium=RSS&at_campaign=KARANGA,2022-03-09 22:00:07 UTC
170345,Ukraine: Cardiff orchestra pulls Tchaikovsky concert over war worries,"Cardiff Philharmonic Orchestra says it would be ""inappropriate"" to play the Russian composer's music.",2022-03-09 21:24:52 UTC,https://www.bbc.co.uk/news/uk-wales-60684374?at_medium=RSS&at_campaign=KARANGA,2022-03-10 00:00:08 UTC
170332,England in West Indies: Tourists bowlers blunted on attritional second day in Antigua,A mixed showing from England's bowlers allows West Indies to edge an attritional second day of the first Test in Antigua.,2022-03-09 21:53:13 UTC,https://www.bbc.co.uk/sport/cricket/60665830?at_medium=RSS&at_campaign=KARANGA,2022-03-09 22:00:08 UTC
170336,US Border Patrol finds dozens of snakes and reptiles in man's outfit,"The snakes and horned lizards were ""concealed in the man's jacket, pants pockets and groin area"".",2022-03-09 22:00:14 UTC,https://www.bbc.co.uk/news/world-us-canada-60685663?at_medium=RSS&at_campaign=KARANGA,2022-03-09 23:00:08 UTC
170339,Ros Atkins on... food price rises and the Ukraine war,Ros Atkins looks at why global food price rises appear inevitable as a consequence of Russia invading Ukraine.,2022-03-09 22:14:35 UTC,https://www.bbc.co.uk/news/world-60682966?at_medium=RSS&at_campaign=KARANGA,2022-03-09 23:00:08 UTC
170341,Man City comfortably into Champions League last eight with draw,Manchester City cruise into the quarter-finals of the Champions League despite being held at home by Sporting Lisbon.,2022-03-09 22:22:27 UTC,https://www.bbc.co.uk/sport/football/60666631?at_medium=RSS&at_campaign=KARANGA,2022-03-09 23:00:08 UTC
170334,"Ukraine-Russia war: The era of complacency is over, says Liz Truss",The foreign secretary will use a speech in Washington to argue for stronger action against Russia.,2022-03-09 22:33:51 UTC,https://www.bbc.co.uk/news/uk-politics-60685613?at_medium=RSS&at_campaign=KARANGA,2022-03-09 23:00:07 UTC
170344,Toddler tossed to safety from burning building,"A brave father threw his son, 3, from the window of a burning building down to first responders.",2022-03-09 22:44:41 UTC,https://www.bbc.co.uk/news/world-us-canada-60635933?at_medium=RSS&at_campaign=KARANGA,2022-03-10 00:00:08 UTC
170338,Ukraine war: Children of the Soviet era running from Russia,A veteran of the Soviet-Afghan war is among many older Ukrainians now seeking refuge abroad.,2022-03-09 22:47:30 UTC,https://www.bbc.co.uk/news/world-europe-60685723?at_medium=RSS&at_campaign=KARANGA,2022-03-09 23:00:08 UTC
170337,Real Madrid 3-1 Paris St-Germain (3-2 agg): Karim Benzema hat-trick inspires superb Real fightback,Karim Benzema scores a superb second-half hat-trick as Real Madrid produce a stirring fightback at a raucous Bernabeu to reach the Champions League quarter-finals at the expense of Paris St-Germain.,2022-03-09 22:48:17 UTC,https://www.bbc.co.uk/sport/football/60666638?at_medium=RSS&at_campaign=KARANGA,2022-03-09 23:00:08 UTC
170340,Djokovic pulls out of Indian Wells and Miami,Novak Djokovic has withdrawn from Indian Wells and the Miami Open - the first two Masters Series events of the year.,2022-03-09 22:55:02 UTC,https://www.bbc.co.uk/sport/tennis/60685794?at_medium=RSS&at_campaign=KARANGA,2022-03-09 23:00:08 UTC
170350,Ukraine: Private militias recruiting ex-soldiers and civilians,"Private militias are ""scouring"" social media to recruit ex-soldiers, and even civilians, veterans say.",2022-03-09 22:56:24 UTC,https://www.bbc.co.uk/news/uk-wales-60676720?at_medium=RSS&at_campaign=KARANGA,2022-03-10 01:00:08 UTC
170342,Russia could launch chemical attack in Ukraine - White House,"False claims about chemical weapon development are a Russian ploy to justify more attacks, says Jen Psaki.",2022-03-09 23:04:54 UTC,https://www.bbc.co.uk/news/uk-60683248?at_medium=RSS&at_campaign=KARANGA,2022-03-10 00:00:08 UTC
170343,Djokovic pulls out of US events over Covid rules,Novak Djokovic withdraws from Indian Wells and the Miami Open - the first two Masters Series events of the year - because of US coronavirus rules.,2022-03-09 23:20:29 UTC,https://www.bbc.co.uk/sport/tennis/60685794?at_medium=RSS&at_campaign=KARANGA,2022-03-10 00:00:08 UTC
170382,Djokovic pulls out of Indian Wells and Miami,Novak Djokovic withdraws from Indian Wells and the Miami Open - the first two Masters Series events of the year - because of US coronavirus rules.,2022-03-09 23:20:29 UTC,https://www.bbc.co.uk/sport/tennis/60685794?at_medium=RSS&at_campaign=KARANGA,2022-03-10 10:00:08 UTC
170347,Man City comfortably into Champions League last eight with draw,"Manchester City manager Pep Guardiola says he has learned to ""enjoy the moment"" as his side cruise into the quarter-finals of the Champions League with a 0-0 draw against Sporting Lisbon.",2022-03-09 23:26:53 UTC,https://www.bbc.co.uk/sport/football/60666631?at_medium=RSS&at_campaign=KARANGA,2022-03-10 00:00:09 UTC
170346,The Capitol riot trial that tore a family apart,"Guy Reffitt was convicted of taking part in the 6 January riots, in part due to testimony from his own son.",2022-03-09 23:35:41 UTC,https://www.bbc.co.uk/news/world-us-canada-60671723?at_medium=RSS&at_campaign=KARANGA,2022-03-10 00:00:09 UTC
170408,Black Panther Ryan Coogler director mistaken for bank robber,"Ryan Coogler was arrested trying to withdraw money from his own bank account in Atlanta, Georgia.",2022-03-09 23:51:49 UTC,https://www.bbc.co.uk/news/world-us-canada-60685146?at_medium=RSS&at_campaign=KARANGA,2022-03-10 14:00:08 UTC
170354,Fifteen-time major winner Woods inducted into Hall of Fame,Tiger Woods is inducted into the World Golf Hall of Fame at the PGA Tour headquarters in Florida.,2022-03-09 23:59:50 UTC,https://www.bbc.co.uk/sport/golf/60653717?at_medium=RSS&at_campaign=KARANGA,2022-03-10 01:00:09 UTC
170358,Dolly Parton partners with James Patterson for first novel,Dolly Parton has written her first novel with the help of best-selling author James Patterson.,2022-03-10 00:01:14 UTC,https://www.bbc.co.uk/news/entertainment-arts-60609363?at_medium=RSS&at_campaign=KARANGA,2022-03-10 02:00:08 UTC
170353,The Papers: 'Barbaric' children's hospital bombing 'a new low',A picture of a pregnant woman being carried from the wreckage in Mariupol dominates the papers.,2022-03-10 00:02:03 UTC,https://www.bbc.co.uk/news/blogs-the-papers-60685574?at_medium=RSS&at_campaign=KARANGA,2022-03-10 01:00:08 UTC
170352,"Chancellor faces tough calls over households' income hit, says IFS","The chancellor must decide whether to borrow more or allow household budgets to be squeezed further, the IFS says.",2022-03-10 00:02:29 UTC,https://www.bbc.co.uk/news/business-60678717?at_medium=RSS&at_campaign=KARANGA,2022-03-10 01:00:08 UTC
170351,"Use Russian money to rebuild Ukraine, says bank chief",In BBC interview Ukraine central bank boss proposes long list of extra financial sanctions on Russia,2022-03-10 00:02:39 UTC,https://www.bbc.co.uk/news/business-60684660?at_medium=RSS&at_campaign=KARANGA,2022-03-10 01:00:08 UTC
170373,"Use Russian money to rebuild Ukraine, says bank chief","In a BBC interview, the Ukraine central bank boss proposes a list of extra financial sanctions on Russia.",2022-03-10 00:02:39 UTC,https://www.bbc.co.uk/news/business-60684660?at_medium=RSS&at_campaign=KARANGA,2022-03-10 08:00:07 UTC
170386,"Use Russian money to rebuild Ukraine, says bank boss","In a BBC interview, the Ukraine central bank boss proposes a list of extra financial sanctions on Russia.",2022-03-10 00:02:39 UTC,https://www.bbc.co.uk/news/business-60684660?at_medium=RSS&at_campaign=KARANGA,2022-03-10 11:00:08 UTC
170349,Faulty drainage work blamed for fatal Stonehaven derailment,Three people died when the train hit a landslide in heavy rain in Aberdeenshire in 2020.,2022-03-10 00:03:21 UTC,https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-60654251?at_medium=RSS&at_campaign=KARANGA,2022-03-10 01:00:08 UTC
170355,'The next few weeks will not be easy' - has another PSG failure cost Pochettino?,"Mauricio Pochettino says the ""next few weeks are not going to be easy"" after his Paris St-Germain side let a two-goal aggregate lead slip in their Champions League exit to Real Madrid.",2022-03-10 00:17:43 UTC,https://www.bbc.co.uk/sport/football/60683636?at_medium=RSS&at_campaign=KARANGA,2022-03-10 01:00:09 UTC
170360,Israel's Bennett plays peacemaker in Ukraine-Russia war,"Prime Minister Naftali Bennett is an unlikely mediator between Kyiv and Moscow, Tom Bateman says.",2022-03-10 00:57:16 UTC,https://www.bbc.co.uk/news/world-middle-east-60679175?at_medium=RSS&at_campaign=KARANGA,2022-03-10 02:00:08 UTC
170362,Drought robs Amazon communities of 'life-giving' river,Low water levels mean riverside communities lose much of their income and their mode of transport.,2022-03-10 01:13:51 UTC,https://www.bbc.co.uk/news/world-latin-america-60601711?at_medium=RSS&at_campaign=KARANGA,2022-03-10 02:00:08 UTC
170361,Winter Paralympics: 'I chose to have my leg amputated after years of pain',Musician Shona chose to have her leg amputated after years of pain - now she's a Paralympian.,2022-03-10 01:16:37 UTC,https://www.bbc.co.uk/news/disability-60642118?at_medium=RSS&at_campaign=KARANGA,2022-03-10 02:00:08 UTC
170363,Kidney donor: I call my remaining one Home Alone Kevin,"Azeem Ahmad, who donated one of his kidneys to a stranger, says, years on, he still has no regrets.",2022-03-10 01:18:17 UTC,https://www.bbc.co.uk/news/health-60661268?at_medium=RSS&at_campaign=KARANGA,2022-03-10 02:00:08 UTC
170364,The Marvellous Neil Baldwin is back to make us feel better,"Baldwin was played by Toby Jones in the Bafta-winning BBC film Marvellous, which is now on stage.",2022-03-10 01:20:18 UTC,https://www.bbc.co.uk/news/entertainment-arts-60624134?at_medium=RSS&at_campaign=KARANGA,2022-03-10 02:00:08 UTC
170357,The Russians using emojis to evade censors,"Amid a protest crackdown, young people are still risking freedom to oppose the conflict in Ukraine.",2022-03-10 01:29:13 UTC,https://www.bbc.co.uk/news/60649725?at_medium=RSS&at_campaign=KARANGA,2022-03-10 02:00:08 UTC
170356,War in Ukraine: Oil prices plunge as UAE supports supply boost,The move could ease a supply crunch as the West and allies shun Russian oil.,2022-03-10 01:47:21 UTC,https://www.bbc.co.uk/news/business-60680787?at_medium=RSS&at_campaign=KARANGA,2022-03-10 02:00:07 UTC
170365,Ukraine ambassador calls for UK to end 'bureaucratic red tape' for refugees,Vadym Prystaiko says most people fleeing Russia's invasion are women with children and not a threat.,2022-03-10 04:21:09 UTC,https://www.bbc.co.uk/news/uk-60686254?at_medium=RSS&at_campaign=KARANGA,2022-03-10 05:00:08 UTC
170366,IMF approves $1.4bn emergency funds for Ukraine,The country is expected to see a deep recession this year due to the impact of the Russian invasion.,2022-03-10 04:26:53 UTC,https://www.bbc.co.uk/news/60686413?at_medium=RSS&at_campaign=KARANGA,2022-03-10 05:00:08 UTC
170371,"'A crazy experience' - Liverpool's Harvey Elliott on injury, recovery and Champions League history",MOTDx meets Liverpool midfielder Harvey Elliott to discuss his family's role in his recovery from serious injury and their pride in his place in Champions League history,2022-03-10 06:03:58 UTC,https://www.bbc.co.uk/sport/av/football/60685483?at_medium=RSS&at_campaign=KARANGA,2022-03-10 07:00:09 UTC
170367,Ukraine: Private militias recruiting former soldiers,"Private militias are ""scouring"" social media to recruit former soldiers, veterans say.",2022-03-10 06:06:39 UTC,https://www.bbc.co.uk/news/uk-wales-60676720?at_medium=RSS&at_campaign=KARANGA,2022-03-10 07:00:08 UTC
170369,Women share stories of running in public and their safety concerns,Is it too dark? Should I wear something different? BBC Sport looks at the reality of being a woman out running and what is done to make it safer.,2022-03-10 06:16:00 UTC,https://www.bbc.co.uk/sport/athletics/60670632?at_medium=RSS&at_campaign=KARANGA,2022-03-10 07:00:08 UTC
170368,'It's a team award' - Woods gives emotional speech in Hall of Fame induction,An emotional Tiger Woods chokes back the tears as he is inducted into the World Golf Hall of Fame on Wednesday after a moving speech by his 14-year-old daughter Sam.,2022-03-10 06:27:14 UTC,https://www.bbc.co.uk/sport/golf/60684073?at_medium=RSS&at_campaign=KARANGA,2022-03-10 07:00:08 UTC
170370,Zverev says Mexico Open expulsion was 'worst moment' of his life,"Alexander Zverev says his expulsion from the Mexican Open was the ""biggest mistake of his tennis career"" and the ""worst moment of his life"".",2022-03-10 06:43:22 UTC,https://www.bbc.co.uk/sport/tennis/60688218?at_medium=RSS&at_campaign=KARANGA,2022-03-10 07:00:08 UTC
170372,Ukraine ambassador calls for UK to end red tape for refugees,Vadym Prystaiko says most people fleeing Russia's invasion are women with children and not a threat.,2022-03-10 07:28:45 UTC,https://www.bbc.co.uk/news/uk-60686254?at_medium=RSS&at_campaign=KARANGA,2022-03-10 08:00:07 UTC
170374,"Rishi Sunak faces tough calls over households' income hit, says IFS","The chancellor must decide whether to borrow more or allow household budgets to be squeezed further, the IFS says.",2022-03-10 07:49:35 UTC,https://www.bbc.co.uk/news/business-60678717?at_medium=RSS&at_campaign=KARANGA,2022-03-10 08:00:07 UTC
170377,"Covid: Anti-fraud effort criticised, and contact-tracing 'sex voicemail'",Five things you need to know about the coronavirus pandemic this Thursday morning.,2022-03-10 08:04:55 UTC,https://www.bbc.co.uk/news/uk-60593003?at_medium=RSS&at_campaign=KARANGA,2022-03-10 09:00:08 UTC
170378,Women's World Cup: New Zealand beat India as Amelia Kerr impresses,World Cup hosts New Zealand produce an impressive performance to beat India by 62 runs in Hamilton.,2022-03-10 08:06:39 UTC,https://www.bbc.co.uk/sport/cricket/60686925?at_medium=RSS&at_campaign=KARANGA,2022-03-10 09:00:08 UTC
170376,Ukraine war: Changes expected to Ukraine refugee visa scheme,Possible updates could include allowing Ukrainians on temporary visas to bring family over.,2022-03-10 08:33:06 UTC,https://www.bbc.co.uk/news/uk-60686254?at_medium=RSS&at_campaign=KARANGA,2022-03-10 09:00:08 UTC
170438,WATCH: Disposal experts defuse unexploded bomb in Ukraine,An unexploded 500kg (1102lb) bomb was discovered in Chernihiv in northern Ukraine.,2022-03-10 09:12:48 UTC,https://www.bbc.co.uk/news/world-europe-60689562?at_medium=RSS&at_campaign=KARANGA,2022-03-10 20:00:08 UTC
170398,Sam Ryder: TikTok star to sing Space Man for UK at Eurovision 2022,The British TikTok star will perform his song Space Man at the global music event in Turin.,2022-03-10 09:18:20 UTC,https://www.bbc.co.uk/news/newsbeat-60647606?at_medium=RSS&at_campaign=KARANGA,2022-03-10 13:00:09 UTC
170380,Ukraine war: UK to outline Ukrainian visa scheme changes,Priti Patel is expected to give an update on plans to help refugees after calls to speed up the process.,2022-03-10 09:26:10 UTC,https://www.bbc.co.uk/news/uk-60686254?at_medium=RSS&at_campaign=KARANGA,2022-03-10 10:00:08 UTC
170381,Ukraine war: Oil price rises on confusion over plugging lost output,There had been hopes that Opec producers would help to plug a gap in supplies from Russia.,2022-03-10 09:39:49 UTC,https://www.bbc.co.uk/news/business-60680787?at_medium=RSS&at_campaign=KARANGA,2022-03-10 10:00:08 UTC
170379,Ukraine war: Roman Abramovich sanctioned by UK,Chelsea FC owner Roman Abramovich one of seven oligarchs sanctioned by the UK government.,2022-03-10 09:43:46 UTC,https://www.bbc.co.uk/news/uk-politics-60690362?at_medium=RSS&at_campaign=KARANGA,2022-03-10 10:00:08 UTC
170385,Children's social care generates excessive profits - report,"The competition watchdog calls the market for children's home and foster care places ""dysfunctional"".",2022-03-10 09:48:17 UTC,https://www.bbc.co.uk/news/uk-60676971?at_medium=RSS&at_campaign=KARANGA,2022-03-10 11:00:08 UTC
170388,Abramovich's attempt to sell Chelsea halted by UK government sanctions,Roman Abramovich's attempt to sell Chelsea is halted as the oligarch is sanctioned by the UK government as part of its response to Russia's invasion of Ukraine.,2022-03-10 10:36:25 UTC,https://www.bbc.co.uk/sport/football/60689645?at_medium=RSS&at_campaign=KARANGA,2022-03-10 11:00:08 UTC
170383,Ukraine war: Ukrainians to be able to apply online for UK visas,"From Tuesday, those with passports can apply virtually and give their biometric details in the UK.",2022-03-10 10:39:46 UTC,https://www.bbc.co.uk/news/uk-60686254?at_medium=RSS&at_campaign=KARANGA,2022-03-10 11:00:08 UTC
170384,Ukraine war: Oil price rises again due to fears over Russian shortfall,There is confusion over whether major oil producers will help to plug a gap in supplies from Russia.,2022-03-10 10:45:27 UTC,https://www.bbc.co.uk/news/business-60680787?at_medium=RSS&at_campaign=KARANGA,2022-03-10 11:00:08 UTC
170393,Tikhanovskaya: Fate of Ukraine and Belarus interconnected,"The Belarus opposition leader says the fates of her country, her jailed husband and Ukraine are entwined.",2022-03-10 10:46:17 UTC,https://www.bbc.co.uk/news/world-europe-60691858?at_medium=RSS&at_campaign=KARANGA,2022-03-10 12:00:08 UTC
170387,"Borrow billions or see incomes squeezed, Rishi Sunak told","The chancellor must decide whether to borrow more or allow household budgets to be squeezed further, the think tank says.",2022-03-10 10:46:58 UTC,https://www.bbc.co.uk/news/business-60678717?at_medium=RSS&at_campaign=KARANGA,2022-03-10 11:00:08 UTC
170391,Uniqlo owner U-turns and suspends operations in Russia,The Japanese retailer says it will temporarily halt operations as the conflict in Ukraine worsens.,2022-03-10 10:59:54 UTC,https://www.bbc.co.uk/news/business-60691688?at_medium=RSS&at_campaign=KARANGA,2022-03-10 12:00:08 UTC
170394,Captain Sexton returns as Ireland make six changes for England at Twickenham,Johnny Sexton is restored to Ireland's starting line-up as one of six changes made by Andy Farrell for the trip to Twickenham.,2022-03-10 11:06:09 UTC,https://www.bbc.co.uk/sport/rugby-union/60690346?at_medium=RSS&at_campaign=KARANGA,2022-03-10 12:00:09 UTC
170402,Ukraine war: How reliant is the world on Russia for oil and gas?,Russia has threatened to cut off gas supplies if countries ban its oil.,2022-03-10 11:22:57 UTC,https://www.bbc.co.uk/news/58888451?at_medium=RSS&at_campaign=KARANGA,2022-03-10 13:00:09 UTC
170401,What is a thermobaric or vacuum bomb?,"What is a thermobaric or vacuum bomb, and why is Russia using them in the war in Ukraine?",2022-03-10 11:34:56 UTC,https://www.bbc.co.uk/news/business-60571395?at_medium=RSS&at_campaign=KARANGA,2022-03-10 13:00:09 UTC
170390,Ukraine war: No progress on ceasefire after Kyiv-Moscow talks,"Kyiv's FM says Russian demands amount to a surrender, Moscow's FM says the invasion is going to plan.",2022-03-10 11:40:45 UTC,https://www.bbc.co.uk/news/world-europe-60687203?at_medium=RSS&at_campaign=KARANGA,2022-03-10 12:00:08 UTC
170392,John Lewis revives staff bonus but warns of price rises,"Retailer is bringing back staff rewards following strong sales, but warns of 'cost pressures'.",2022-03-10 11:48:59 UTC,https://www.bbc.co.uk/news/business-60689273?at_medium=RSS&at_campaign=KARANGA,2022-03-10 12:00:08 UTC
170412,SNP chief Ian Blackford dismisses resignation rumours,"The SNP's Westminster leader insisted that party MPs are behind him in ""getting on with the job"".",2022-03-10 11:53:52 UTC,https://www.bbc.co.uk/news/uk-scotland-scotland-politics-60692922?at_medium=RSS&at_campaign=KARANGA,2022-03-10 15:00:09 UTC
170389,Ukraine war: Ukrainian refugees to be able to apply online for UK visas,Refugees fleeing Ukraine who have passports or ID cards will be able to apply online from Tuesday.,2022-03-10 11:53:57 UTC,https://www.bbc.co.uk/news/uk-60686254?at_medium=RSS&at_campaign=KARANGA,2022-03-10 12:00:08 UTC
170407,Mark Page: Ex-Radio 1 DJ jailed for 12 years over child sex offences,Mark Page used charity and business as a cover to meet children as young as 12 in the Philippines.,2022-03-10 12:04:22 UTC,https://www.bbc.co.uk/news/uk-england-tees-60690547?at_medium=RSS&at_campaign=KARANGA,2022-03-10 14:00:07 UTC
170406,Russia-Ukraine war: Family drags grandmother to safety from Bucha,"When his neighbour's house was hit by a tank, Dmytro decided to get out of the town of Bucha fast.",2022-03-10 12:11:35 UTC,https://www.bbc.co.uk/news/world-europe-60688640?at_medium=RSS&at_campaign=KARANGA,2022-03-10 14:00:07 UTC
170400,"What is a war crime, and could Putin be prosecuted over Ukraine?","If Russia has carried out war crimes in Ukraine, how could Putin or senior officers be brought to justice?",2022-03-10 12:14:57 UTC,https://www.bbc.co.uk/news/world-60690688?at_medium=RSS&at_campaign=KARANGA,2022-03-10 13:00:09 UTC
170404,Scotland recall Johnson and start Steyn for Six Nations game in Italy,Scotland recall centre Sam Johnson and hand a first Six Nations start to winger Kyle Steyn for the game against Italy in Rome on Saturday.,2022-03-10 12:24:04 UTC,https://www.bbc.co.uk/sport/rugby-union/60689681?at_medium=RSS&at_campaign=KARANGA,2022-03-10 13:00:09 UTC
170409,Scotland recall Johnson and start Steyn for Six Nations game in Italy,Sam Johnson is recalled at centre and Kyle Steyn will start his first Six Nations game on the wing against Italy on Saturday.,2022-03-10 12:24:04 UTC,https://www.bbc.co.uk/sport/rugby-union/60689681?at_medium=RSS&at_campaign=KARANGA,2022-03-10 14:00:08 UTC
170417,Townsend praises Hastings' attitude as he recalls fly-half to Scotland bench for Rome,Scotland head coach Gregor Townsend praises Adam Hastings for his reaction to being left out of his initial Six Nations squad as he recalls the fly-half to face Italy.,2022-03-10 12:24:04 UTC,https://www.bbc.co.uk/sport/rugby-union/60689681?at_medium=RSS&at_campaign=KARANGA,2022-03-10 16:00:10 UTC
170396,Ukrainians with passports can apply for UK visas online,Refugees fleeing Ukraine who have passports or ID cards will be able to apply online from Tuesday.,2022-03-10 12:33:30 UTC,https://www.bbc.co.uk/news/uk-60686254?at_medium=RSS&at_campaign=KARANGA,2022-03-10 13:00:08 UTC
170399,Farmers warn Ukraine war will hit UK food prices,Farmers are calling for urgent government action to help them produce enough to feed the nation.,2022-03-10 12:34:41 UTC,https://www.bbc.co.uk/news/business-60691116?at_medium=RSS&at_campaign=KARANGA,2022-03-10 13:00:09 UTC
170397,Roman Abramovich: Sanctioning of Chelsea owner by UK government halts club's sale,Roman Abramovich's attempt to sell Chelsea is halted as the oligarch is sanctioned by the UK government as part of its response to Russia's invasion of Ukraine.,2022-03-10 12:35:22 UTC,https://www.bbc.co.uk/sport/football/60689645?at_medium=RSS&at_campaign=KARANGA,2022-03-10 13:00:08 UTC
